id,name,trafficType,municipality,county,roadCategory,road_ref,lat,lon
19702V625216,Svartdalstunellen mot sentrum,VEHICLE,Oslo,Oslo,E,EV6 S16D10 m499,59.899352,10.802524
31588V886040,Evenes flyplass,VEHICLE,Evenes,Nordland,E,EV10 S28D10 m174,68.491981,16.696945
51622V2823408,UTHUSKRYSSET RAMPE NORDG.,VEHICLE,Stange,Innlandet,E,EV6 S29D1 m12094 KD2 m142,60.724506,11.228596
02406V249598,Stavseng,VEHICLE,Stranda,Møre og Romsdal,F,FV650 S2D1 m4789,62.32797,7.064903
47623V578084,Verdal arm Steinkjer-Verdalsøra,VEHICLE,Verdal,Trøndelag,E,EV6 S86D1 m3749 KD3 m152,63.786542,11.461584
68651V2350599,GARDERMOEN KONTROLL,VEHICLE,Ullensaker,Viken,E,EV16 S57D1 m2941,60.167675,11.115952
07530B1807128,Liljevatnet sykkel ,BICYCLE,Øygarden,Vestland,R,RV555 S1D300 m90,60.367827,5.149519
20790V1885953,STRAUMEVEIEN,VEHICLE,Bergen,Vestland,F,FV556 S1D1 m4840,60.32461,5.274389
19302V1175853,ILEBREKKE,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV311 S3D1 m2347,59.294194,10.478108
69586V1175703,FARMANNSVEIEN,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV3120 S1D1 m911,59.273474,10.407065
96409V1175856,GRAVNINGEN,VEHICLE,Holmestrand,Vestfold og Telemark,F,FV313 S2D1 m2362,59.575092,10.221177
43761V1724813,FATLATUNNELEN,VEHICLE,Sogndal,Vestland,R,RV13 S47D1 m3551,61.168063,6.906844
10248V704627,KORSMO N,VEHICLE,Sør-Odal,Innlandet,F,FV24 S2D1 m1015,60.262722,11.660091
45342V320223,Dusavikveien,VEHICLE,Stavanger,Rogaland,F,FV4584 S1D1 m2235,58.98797,5.701504
60195V930629,KVALSUND,VEHICLE,Hammerfest,Troms og Finnmark,R,RV94 S2D1 m18455,70.509374,23.970538
33324V521399,BØLEVEIEN,VEHICLE,Skien,Vestfold og Telemark,F,FV32 S7D1 m4670,59.184524,9.628404
91158V625541,Rv 163 Brobekk Nordgående Pårampe,VEHICLE,Oslo,Oslo,R,RV163 S1D1 m2479 KD2 m134,59.932714,10.82807
98948V805142,KRINGSJÅVEIEN V/LYNGBØ,VEHICLE,Bergen,Vestland,F,FV558 S1D1 m3267,60.382901,5.270133
48680B2413627,FLUET SYKKEL,BICYCLE,Arendal,Agder,F,FV410 S5D1 m8102,58.463551,8.782511
35874V704871,KLEVFOSS ,VEHICLE,Løten,Innlandet,F,FV1836 S1D1 m854,60.787281,11.319732
25920V885956,OSAN,VEHICLE,Vågan,Nordland,E,EV10 S14D1 m6221,68.224724,14.520075
88287V805625,SENTRUM - VESTRE,VEHICLE,Bergen,Vestland,E,EV39 S77D1 m7122 KD7 m260,60.383572,5.33447
18953V1203536,REINSVOLL NORD,VEHICLE,Vestre Toten,Innlandet,R,RV4 S14D1 m1050,60.69914,10.616662
43900V704808,KÅRTORP Ø,VEHICLE,Ringsaker,Innlandet,F,FV186 S2D1 m977,60.824615,11.059853
66438V1688187,HVIDEVOLL,VEHICLE,Kvinnherad,Vestland,F,FV5048 S1D1 m13,59.793062,5.731539
74937V180956,BJØBERG,VEHICLE,Hemsedal,Viken,R,RV52 S6D1 m2376,60.930264,8.19797
07156V248908,Ytterholen,VEHICLE,Ålesund,Møre og Romsdal,E,EV39 S32D1 m9344,62.470778,6.364525
64745V443652,ASKER RØYKENVEIEN,VEHICLE,Asker,Viken,F,FV167 S2D1 m7066,59.833581,10.437857
96703V1060697,LOMOEN (FV255),VEHICLE,Nord-Fron,Innlandet,F,FV255 S11D1 m10,61.596224,9.730088
32146V249669,Aukraheimen,VEHICLE,Aukra,Møre og Romsdal,F,FV530 S1D1 m3209,62.801347,6.892909
23294V705289,RINGSAKER GRENSE,VEHICLE,Ringsaker,Innlandet,F,FV1734 S3D1 m1020,60.818424,11.052546
76940V1685349,PALMAFOSSEN NORD,VEHICLE,Voss,Vestland,F,FV5386 S1D1 m41,60.636038,6.465595
06850V1175466,SEM KIRKE,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV35 S1D1 m1043,59.292095,10.386399
11648V1060500,HARPEFOSS (FV401),VEHICLE,Sør-Fron,Innlandet,F,FV2584 S1D1 m1152,61.571712,9.851754
24748V22148,PINESUND,VEHICLE,Gjerstad,Agder,E,EV18 S20D1 m7352,58.798457,9.054729
74164V319648,Våg øst,VEHICLE,Vindafjord,Rogaland,E,EV134 S3D1 m1384,59.457417,5.493213
72532V1060043,LESJAVERK (E136),VEHICLE,Lesja,Innlandet,E,EV136 S14D1 m10203,62.194511,8.522768
03080V1060138,BESSTROND,VEHICLE,Vågå,Innlandet,F,FV51 S13D1 m8438,61.548561,8.915972
94180V578109,Russerparkrkj mot Høknes,VEHICLE,Namsos,Trøndelag,F,FV17 S9D110 m1623,64.46863,11.50985
19639V885215,UTSKARPEN,VEHICLE,Rana,Nordland,F,FV810 S3D1 m9331,66.290141,13.581269
59192V1878201,Bjørvikatunell Vestgående,VEHICLE,Oslo,Oslo,E,EV18 S55D1 m8979,59.90562,10.753222
77347V930245,E6 Gjøkenes (Porsanger),VEHICLE,Porsanger,Troms og Finnmark,E,EV6 S219D1 m5586,69.990362,24.952239
88853V1060687,HAGELAND,VEHICLE,Lillehammer,Innlandet,F,FV213 S8D1 m1201,61.123937,10.456675
46802V320601,BERGE SØR,VEHICLE,Suldal,Rogaland,R,RV13 S14D1 m1231,59.474773,6.286578
99118V578517,Skagakorsen mot Horvereid,VEHICLE,Nærøysund,Trøndelag,F,FV7110 S1D1 m6310,64.824011,11.49725
76552V72244,Hemnekjølen,VEHICLE,Orkland,Trøndelag,E,EV39 S6D1 m8941,63.227986,9.383732
55347V180935,HOSTVEDT,VEHICLE,Kongsberg,Viken,F,FV40 S10D1 m7222,59.61555,9.716346
53934V886009,Fv81 Oppeid,VEHICLE,Hamarøy,Nordland,F,FV81 S2D1 m500,68.084144,15.644936
89040V2545188,"Kongshavn 1,2",VEHICLE,Oslo,Oslo,E,EV18 S56D1 m488,59.895687,10.756999
73171V2394461,HÅKONSVERNVEIEN,VEHICLE,Bergen,Vestland,F,FV558 S1D1 m7129,60.359939,5.233886
51143V319682,Nesflaten,VEHICLE,Suldal,Rogaland,R,RV13 S18D1 m5922,59.648537,6.79794
85413V249430,Kolvikbakken U.Skole,VEHICLE,Ålesund,Møre og Romsdal,F,FV536 S1D1 m5402,62.471646,6.2149
92246V2682281,Follotunnelen nordgående,VEHICLE,Vestby,Viken,E,EV6 S9D1 m5375,59.535995,10.728025
54127V1688202,SÆBØVIK,VEHICLE,Kvinnherad,Vestland,F,FV500 S7D1 m7380,59.793346,5.730336
26581V704695,KIRKENÆR Ø,VEHICLE,Grue,Innlandet,F,FV201 S1D1 m2598,60.451575,12.099986
15862V72153,MELHUS NORD,VEHICLE,Melhus,Trøndelag,E,EV6 S72D1 m6141,63.292612,10.274054
21868B1816786,Sannan - sykkel,BICYCLE,Steinkjer,Trøndelag,F,FV762 S1D20 m350,64.007041,11.502388
71608V603756,Bygdøy alle ,VEHICLE,Oslo,Oslo,K,KV10967 S1D1 m1318,59.919245,10.696369
62514V971819,RØDSUND NORD,VEHICLE,Våler,Viken,F,FV120 S2D1 m1712,59.476185,10.789926
42422V1060156,SLØVIKA,VEHICLE,Jevnaker,Viken,F,FV240 S1D1 m4231,60.285935,10.410962
13980V1126353,Lunheim,VEHICLE,Tromsø,Troms og Finnmark,F,FV864 S1D1 m1417,69.672968,19.038614
72459V2802006,Ringeriksveien v/Løxa mot Hønefoss,VEHICLE,Bærum,Viken,E,EV16 S47D70 m10614,59.905945,10.489939
23620V443607,Bærumsv v/Levretoppen,VEHICLE,Bærum,Viken,F,FV160 S2D1 m641,59.906429,10.523391
09588V1751352,TINGSAKER-X E18,VEHICLE,Lillesand,Agder,E,EV18 S8D10 m561,58.262553,8.393819
99160V930279,HØYBUKTMOEN E6,VEHICLE,Sør-Varanger,Troms og Finnmark,E,EV6 S242D1 m15681,69.718542,29.871523
25641V1699273,ROMARHEIMSDALEN ,VEHICLE,Alver,Vestland,E,EV39 S70D1 m758,60.791478,5.624048
99296V1811761,ULLENS. MOGREINA N.,VEHICLE,Ullensaker,Viken,F,FV1551 S1D1 m7999,60.232226,11.176051
16488V249020,Futura ATK,VEHICLE,Kristiansund,Møre og Romsdal,R,RV70 S18D1 m3153,63.110125,7.777173
12611V705265,FRAMNES BRU,VEHICLE,Ringsaker,Innlandet,F,FV212 S1D2 m430,60.879542,10.894733
48910V72822,HAVSJØEN HEDMARK GR,VEHICLE,Røros,Trøndelag,F,FV30 S14D1 m2972,62.557015,11.323956
21421B1828936,Opstadvegen sykkel,BICYCLE,Hå,Rogaland,K,KV4360 S4D40 m1292,58.650771,5.668631
84228V444357,Minnesund sør,VEHICLE,Eidsvoll,Viken,F,FV1585 S1D1 m6923,60.387415,11.201365
90500V805707,HARAFJELLTUNNELEN,VEHICLE,Bergen,Vestland,R,RV555 S1D1 m8545,60.371807,5.210959
08202V180892,Noresund,VEHICLE,Krødsherad,Viken,F,FV280 S4D1 m5385,60.172085,9.639138
58509V804762,RAMPE ARNA TIL OSTERØY,VEHICLE,Bergen,Vestland,E,EV16 S3D1 m4892 KD5 m201,60.421662,5.536833
73667V1175526,INNFART SANDEFJORD,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV305 S1D1 m2424,59.150579,10.196683
51451V2675461,Tjernfjelltunnelen,VEHICLE,Saltdal,Nordland,R,RV77 S1D1 m1884,66.810404,15.456313
01050V1126115,Trollvika,VEHICLE,Senja,Troms og Finnmark,F,FV7874 S1D1 m97,69.239205,17.981688
08989V2586412,ISAKBEKKEN,VEHICLE,Lillestrøm,Viken,R,RV22 S13D1 m7194,59.952482,11.079593
72220V805744,HAUKELAND,VEHICLE,Bergen,Vestland,F,FV587 S2D1 m141,60.356894,5.451248
01777V885181,BJØRNFJELL,VEHICLE,Narvik,Nordland,E,EV10 S32D1 m33467,68.436038,18.103486
90697V625213,E6 Alnabru Nordgående Ulven Furuset,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m6547,59.922795,10.828958
39256V181280,SPIKKESTAD,VEHICLE,Asker,Viken,E,EV134 S46D1 m9516,59.733926,10.349424
83441V578079,Branes Ø arm Levanger-Verdal,VEHICLE,Levanger,Trøndelag,E,EV6 S85D1 m3202 KD2 m278,63.731286,11.292863
32088V444219,HVAM SØR,VEHICLE,Lillestrøm,Viken,E,EV6 S18D1 m3180,59.969809,10.989173
01674V121448,DØLE BRU,VEHICLE,Lindesnes,Agder,F,FV459 S1D1 m103,58.093258,7.627557
98144V2554057,ELVESTAD VEST,VEHICLE,Indre Østfold,Viken,E,EV18 S62D1 m100,59.640141,10.938646
69326V1060101,SANDBU (RV15),VEHICLE,Vågå,Innlandet,R,RV15 S2D1 m11413,61.876066,9.141777
17981B2483952,GM.NYGÅRDSBRU SYKKEL,BICYCLE,Bergen,Vestland,F,FV5332 S1D1 m50,60.379845,5.334446
21571V2394246,Strindheimtunnelen mot Leangen,VEHICLE,Trondheim,Trøndelag,R,RV706 S2D1 m3938,63.433297,10.435812
17949V320695,Bybrua sør,VEHICLE,Stavanger,Rogaland,F,FV4566 S1D1 m253,58.969169,5.747888
30698V705046,BRUBERG S,VEHICLE,Åmot,Innlandet,F,FV235 S4D1 m4286,61.114621,11.377056
44083V319868,SOMA,VEHICLE,Sandnes,Rogaland,F,FV334 S1D1 m2991,58.862637,5.701732
57064V805714,GYLDENPRIS-PUD.BRO,VEHICLE,Bergen,Vestland,F,FV584 S1D1 m3009 KD2 m27,60.38196,5.316023
00387V578273,Jubergskorsen mot Alstad,VEHICLE,Frosta,Trøndelag,F,FV6818 S1D1 m40,63.583782,10.760539
41470V1060682,BEITOSTØLEN SØR,VEHICLE,Øystre Slidre,Innlandet,F,FV51 S9D1 m2959,61.215695,8.946558
20407V805602,DALSEID AUST,VEHICLE,Vaksdal,Vestland,E,EV16 S7D1 m1260,60.612349,5.833421
06443V21826,BLØDEKJÆRTU V/BABU,VEHICLE,Arendal,Agder,F,FV410 S5D20 m74,58.465782,8.767114
54410V885971,LYSFJORDMANA,VEHICLE,Bindal,Nordland,F,FV17 S28D1 m5047,65.101555,12.092537
71411V22187,NY EVJE ØST,VEHICLE,Evje og Hornnes,Agder,F,FV42 S8D1 m19258,58.575265,7.848076
18257V319514,Vikesåbakkene,VEHICLE,Bjerkreim,Rogaland,E,EV39 S104D1 m8727,58.642881,6.063428
17134V1175669,LINGELEMVEIEN,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV3068 S1D1 m1282,59.183853,10.238915
51338B1983155,Stathelle sykkeltellepunkt,BICYCLE,Bamble,Vestfold og Telemark,F,FV352 S1D120 m180,59.042745,9.696554
68804V121330,PRESTBK RAMPE FRA LU,VEHICLE,Kristiansand,Agder,E,EV18 S1D1 m5911 KD4 m150,58.160884,8.017614
39158V121754,Øye,VEHICLE,Kvinesdal,Agder,F,FV465 S4D1 m2327,58.275613,6.874918
48564V21819,MORTENSTO,VEHICLE,Arendal,Agder,F,FV410 S5D1 m6951,58.470261,8.796439
96571V444221,Jessheim nord flyplasskrysset,VEHICLE,Ullensaker,Viken,E,EV6 S23D1 m1300,60.160321,11.154181
85679V1060055,ÅS BRU SØR,VEHICLE,Gjøvik,Innlandet,F,FV2368 S2D1 m3668,60.783707,10.639861
77303V249268,Sandoddtunnelen,VEHICLE,Molde,Møre og Romsdal,F,FV6012 S2D1 m17627,62.500875,8.172278
01482V248909,Lande,VEHICLE,Ålesund,Møre og Romsdal,E,EV39 S29D1 m4,62.481819,6.825332
43749B319868,Soma skole (sykkel),BICYCLE,Sandnes,Rogaland,F,FV334 S1D1 m3009,58.862532,5.701966
93565V2411267,MELLOMDOKKA RASTEPLASS,VEHICLE,Nord-Fron,Innlandet,E,EV6 S47D1 m13995,61.580806,9.765393
19367V1911018,KNARVIK,VEHICLE,Alver,Vestland,E,EV39 S74D1 m804,60.545824,5.28421
55574B553973,Sandskogan fortau,BICYCLE,Stjørdal,Trøndelag,P,PV6600 S1D1 m239,63.473804,10.928924
58372V1175478,HASLESTAD,VEHICLE,Holmestrand,Vestfold og Telemark,F,FV32 S2D1 m3661,59.50204,10.077565
95081V72156,Helltunnelen,VEHICLE,Stjørdal,Trøndelag,E,EV6 S78D1 m11285,63.444426,10.877181
08666V930617,Vadsø Øst,VEHICLE,Vadsø,Troms og Finnmark,E,EV75 S7D1 m3844,70.074519,29.774571
49772V181256,NYHUS,VEHICLE,Ringerike,Viken,E,EV16 S44D1 m8644,60.414089,10.085944
26431B971509,KALNESSLETTA SYKKEL,BICYCLE,Sarpsborg,Viken,F,FV118 S6D30 m461,59.308437,11.038823
33784V1667751,BRENDMOEN ØST,VEHICLE,Indre Østfold,Viken,E,EV18 S64D1 m3582,59.575818,11.279359
04340V1885974,RAMPE TIL KNAPPETUN,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m8898 KD2 m15,60.309055,5.267372
89862V443455,OSL EV16 AVRAMPE,VEHICLE,Ullensaker,Viken,E,EV16 S57D1 m1762 KD7 m521,60.184281,11.094435
20927V625367,Rv 4 Bjerke Sydgående ,VEHICLE,Oslo,Oslo,R,RV4 S1D1 m2088,59.942606,10.809335
61417V578636,Nordlandskorsen mot Nordland grense,VEHICLE,Nærøysund,Trøndelag,F,FV17 S23D1 m888,64.970362,12.161612
32695V249540,Horgheim,VEHICLE,Rauma,Møre og Romsdal,E,EV136 S9D1 m6880,62.48125,7.764103
91064V1060196,ESPEDALEN,VEHICLE,Sør-Fron,Innlandet,F,FV255 S7D1 m8790,61.473692,9.448558
05252V705044,ELVERUM TORG N,VEHICLE,Elverum,Innlandet,F,FV235 S1D1 m594,60.889371,11.560022
12216V971510,ÅKEBERG,VEHICLE,Råde,Viken,F,FV118 S7D1 m2128,59.335785,10.935362
93356V2741763,TYINKRYSSET ØST ,VEHICLE,Vang,Innlandet,E,EV16 S28D1 m750,61.205376,8.253163
06164V248948,Moa V.,VEHICLE,Ålesund,Møre og Romsdal,E,EV136 S1D1 m11431,62.465255,6.345562
81446V625466,Granfoss rampe øst 1,VEHICLE,Oslo,Oslo,R,RV150 S2D1 m7624 KD3 m243,59.919288,10.633984
88922B971816,HAFSLUND ØST SYKKEL,BICYCLE,Sarpsborg,Viken,R,RV22 S3D131 m319,59.272778,11.14441
35530V971496,SELLEBAKK,VEHICLE,Fredrikstad,Viken,F,FV1110 S1D1 m3758,59.231554,10.996996
87424V625212,E6 Sandstuveien Sydgående,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m420,59.887855,10.807435
98936V121303,Vesterbrua,VEHICLE,Kristiansand,Agder,E,EV18 S1D1 m46,58.141572,7.979265
82840V2518807,Knappetun.Nord R2,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m13591,60.336689,5.264063
35382V1727514,Smeaheia Vest retning Nord,VEHICLE,Sandnes,Rogaland,R,RV444 S1D1 m5695,58.862141,5.710112
78996V930347,FUGLENESVEGEN,VEHICLE,Hammerfest,Troms og Finnmark,R,RV94 S7D1 m2095,70.670705,23.683531
68960V578600,MÆRESMYRA,VEHICLE,Steinkjer,Trøndelag,E,EV6 S88D1 m10499,63.94451,11.419239
15931V2303033,Eikeberget NV rampe,VEHICLE,Sola,Rogaland,R,RV509 S1D1 m1799 KD2 m38,58.896657,5.675742
00430V249404,Glomstad,VEHICLE,Aure,Møre og Romsdal,F,FV6192 S3D1 m8606,63.311626,8.603941
03556V2741763,FILEFJELL/TOMASKYRKJA,VEHICLE,Vang,Innlandet,E,EV16 S27D1 m2325,61.179043,8.118535
03455V521131,TINNSJØVN.,VEHICLE,Notodden,Vestfold og Telemark,F,FV37 S12D1 m4441,59.870167,8.927068
16779V705256,SNÅLROA,VEHICLE,Åsnes,Innlandet,F,FV206 S1D1 m778,60.592553,11.98333
74808V805815,BØNESSKOGEN,VEHICLE,Bergen,Vestland,F,FV5368 S1D1 m3658,60.331065,5.29924
91848V1060170,KOLBJØRNSHUS (FV245),VEHICLE,Nordre Land,Innlandet,F,FV245 S7D1 m12844,60.828017,10.068985
99015V249528,Hjelset Ø.,VEHICLE,Molde,Møre og Romsdal,E,EV39 S23D1 m166,62.787334,7.521146
83247B1886516,Moflata sykkeltellepunkt,BICYCLE,Skien,Vestfold og Telemark,F,FV59 S1D160 m1318,59.1932,9.589615
51118V1060054,BREISKALLEN NORD,VEHICLE,Gjøvik,Innlandet,F,FV2368 S2D1 m400,60.756276,10.625669
03375V625405,Rv 150 Ulvensplitten,VEHICLE,Oslo,Oslo,R,RV150 S1D1 m326,59.922586,10.807645
40541V72295,VOLL I RENNEBU,VEHICLE,Rennebu,Trøndelag,F,FV700 S6D1 m3454,62.876407,9.841365
82388V72346,Våvatnet,VEHICLE,Orkland,Trøndelag,F,FV714 S1D1 m4372,63.309386,9.568435
63327V578083,Verdal arm Levanger-Verdalsøra,VEHICLE,Verdal,Trøndelag,E,EV6 S86D1 m3749 KD1 m150,63.78553,11.465707
34878V181055,KONNERUDGATA,VEHICLE,Drammen,Viken,F,FV2722 S1D1 m1997,59.735509,10.168532
27544V705001,ARNEBERG BRU,VEHICLE,Åsnes,Innlandet,F,FV2062 S1D1 m1398,60.561031,12.036322
86717V885139,Tussvika v/Værstasjon,VEHICLE,Fauske,Nordland,E,EV6 S140D1 m9360,67.222806,15.412228
83641V1126289,NORDKJOSBOTN ØST,VEHICLE,Balsfjord,Troms og Finnmark,E,EV6 S180D1 m1778,69.220145,19.600809
10638B281497,Årstaddalen (sykkel),BICYCLE,Eigersund,Rogaland,F,FV44 S7D110 m401,58.448604,6.00589
92020V443507,KORSEGAARDEN VEST,VEHICLE,Ås,Viken,F,FV152 S1D1 m8789,59.660925,10.736734
28001V971448,TORSBEKKDALEN,VEHICLE,Sarpsborg,Viken,F,FV109 S2D140 m245,59.277155,11.095297
28820V705294,BRUMUNDDAL N,VEHICLE,Ringsaker,Innlandet,F,FV184 S2D1 m6041,60.88741,10.918947
07599V2390266,Keiseråsen mot Vanvikan,VEHICLE,Indre Fosen,Trøndelag,F,FV715 S5D1 m2900,63.568203,10.17794
44953V1885943,BJØRGEVEIEN STRAUME,VEHICLE,Bergen,Vestland,F,FV574 S1D1 m30,60.325105,5.273449
86891V1791238,Haukabøtunnelen,VEHICLE,Molde,Møre og Romsdal,F,FV662 S1D1 m8420,62.729548,7.029155
00825V578500,Hansvika mot Lauvøya,VEHICLE,Nærøysund,Trøndelag,F,FV7086 S1D1 m30,64.897223,11.253233
80998V1125915,HANSJORDNESTUNNELEN,VEHICLE,Tromsø,Troms og Finnmark,F,FV862 S1D1 m2415,69.657871,18.956873
27193V2516106,Pårampe fra Sandstuveien,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m545 KD2 m80,59.888731,10.807013
72647V705260,SÆTER,VEHICLE,Kongsvinger,Innlandet,F,FV210 S1D1 m7010,60.243595,12.027741
81666V249662,Fremmerholen,VEHICLE,Ålesund,Møre og Romsdal,F,FV5948 S2D1 m3114,62.471077,6.388356
12484V22174,BIRKELAND SENTRUM,VEHICLE,Birkenes,Agder,R,RV41 S3D1 m3459,58.329226,8.232404
47061V704629,RASEN,VEHICLE,Stange,Innlandet,F,FV24 S6D1 m4097,60.525248,11.508703
44260V249616,Myklebostad,VEHICLE,Molde,Møre og Romsdal,F,FV660 S2D1 m12313,62.72893,7.915705
74684V1060444,GRANRUDMOEN,VEHICLE,Øyer,Innlandet,F,FV2532 S2D10 m708,61.242712,10.43663
78164V249524,BLINDHEIMSTUNNELEN,VEHICLE,Ålesund,Møre og Romsdal,E,EV39 S33D1 m2802,62.446194,6.358106
10990V804785,KLAUVANESET/NORH.BR,VEHICLE,Bergen,Vestland,E,EV39 S74D1 m5099,60.518844,5.277124
04150V971490,REKUSTAD SKOLE,VEHICLE,Fredrikstad,Viken,F,FV112 S1D1 m320,59.271361,11.0208
48657V2678479,Nordnestunnelen,VEHICLE,Gàivuotna-Kåfjord,Troms og Finnmark,E,EV6 S185D1 m7723,69.540958,20.451578
63515V1811747,MOGREINA AVRAMPE,VEHICLE,Ullensaker,Viken,E,EV6 S23D1 m9854 KD3 m290,60.231851,11.172862
66419V578640,INNSMOEN,VEHICLE,Verdal,Trøndelag,F,FV72 S6D1 m2230,63.655879,12.214561
62293B521240,Ballestad sykkeltellepunkt,BICYCLE,Skien,Vestfold og Telemark,F,FV3270 S1D1 m3506,59.186206,9.643535
02706V320741,Eikjekrysset øst,VEHICLE,Tysvær,Rogaland,F,FV4774 S1D1 m95,59.29569,5.490576
24649V971564,RAKKESTAD ØST,VEHICLE,Rakkestad,Viken,F,FV124 S3D40 m351,59.430003,11.344922
46017V704684,NEBY,VEHICLE,Tynset,Innlandet,F,FV30 S20D10 m830,62.284221,10.752554
63827V443579,NORDBYVEIEN,VEHICLE,Lillestrøm,Viken,F,FV158 S1D1 m5977,59.974641,11.003592
83968V2499864,KONGSVINGER V,VEHICLE,Kongsvinger,Innlandet,E,EV16 S63D1 m5174,60.20684,11.940341
39609V521396,Setre,VEHICLE,Skien,Vestfold og Telemark,F,FV32 S6D1 m3722,59.240114,9.657236
49356V704942,LISMARKA N,VEHICLE,Ringsaker,Innlandet,F,FV2536 S2D1 m2555,61.069206,10.579501
29425V1060135,BEITOSTØLEN NORD (FV51),VEHICLE,Øystre Slidre,Innlandet,F,FV51 S10D1 m3933,61.271801,8.86155
99308V444048,LANGELAND,VEHICLE,Ullensaker,Viken,F,FV1496 S6D1 m2208,60.13225,11.162203
11691V1060468,JENSHUS,VEHICLE,Gausdal,Innlandet,F,FV2544 S1D1 m931,61.301498,10.180721
76251V521213,Veirud,VEHICLE,Midt-Telemark,Vestfold og Telemark,F,FV359 S4D1 m2892,59.402597,9.053981
70816V443409,STATOIL,VEHICLE,Lillestrøm,Viken,R,RV22 S13D1 m2038,59.927852,11.150206
57053V319651,TOSKARTJØNN,VEHICLE,Haugesund,Rogaland,E,EV134 S2D1 m4052,59.410386,5.34692
72251V2823418,UTHUSKRYSSET NORDG.,VEHICLE,Stange,Innlandet,E,EV6 S29D1 m12190,60.724346,11.228333
83652V319725,Strandgata nord,VEHICLE,Sandnes,Rogaland,F,FV44 S16D1 m2526,58.868272,5.74443
51716V625406,RV 150 ULLERN,VEHICLE,Oslo,Oslo,R,RV150 S2D1 m5861,59.928223,10.656879
22622V705245,SKANSGARDEN,VEHICLE,Kongsvinger,Innlandet,E,EV16 S65D1 m1586,60.189711,12.060419
05713V2518807,RAMPE 10000 TIL KNAPPETUN.,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m9946,60.367873,5.250684
38171V443606,AVLØS,VEHICLE,Bærum,Viken,F,FV160 S1D1 m4912,59.910894,10.550109
91051V705252,MASTERUD S,VEHICLE,Kongsvinger,Innlandet,F,FV202 S6D1 m4438,60.139708,12.315593
00655V249668,Torhaugmyra,VEHICLE,Aukra,Møre og Romsdal,F,FV529 S1D1 m62,62.779705,6.995394
73916V805421,VÅGSBOTN FV578,VEHICLE,Bergen,Vestland,F,FV578 S3D1 m928,60.476641,5.34775
70224V2037780,NEBBENES,VEHICLE,Eidsvoll,Viken,E,EV6 S25D1 m126,60.314671,11.146978
29130V704730,OLASVEEN N,VEHICLE,Ringsaker,Innlandet,F,FV216 S3D1 m4822,61.069612,10.670333
08880B2403017,SKJOLDSKIFTET SYKKE,BICYCLE,Bergen,Vestland,R,RV582 S1D110 m1319,60.310834,5.351093
01436V705040,HERADSBYGDA,VEHICLE,Elverum,Innlandet,F,FV2118 S1D1 m148,60.823873,11.638304
08131V578321,Sh Levanger øst,VEHICLE,Levanger,Trøndelag,F,FV6874 S1D1 m780,63.743777,11.291875
00754V443728,VESTBY VERPET,VEHICLE,Vestby,Viken,F,FV1361 S1D1 m50,59.624665,10.737166
64373V249566,Grande,VEHICLE,Stranda,Møre og Romsdal,F,FV63 S4D1 m1666,62.11621,7.185241
45995V320592,HOGSTAD,VEHICLE,Sandnes,Rogaland,F,FV516 S2D1 m4519,58.878319,5.828488
89041V625265,E6 Ulvensplitten Rampe Økern Alnabru,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m5438 KD2 m560,59.922799,10.809022
21700V2441491,ARM BØMLO-STORD,VEHICLE,Stord,Vestland,E,EV39 S86D1 m4965 KD5 m30,59.741411,5.40486
99259V805430,DOKKEN ØST,VEHICLE,Bergen,Vestland,R,RV555 S1D10 m266,60.385492,5.319452
88422V384010,LÆRDALSTUNNELEN,VEHICLE,Lærdal,Vestland,E,EV16 S20D1 m5319,60.987373,7.411286
94543V2783687,Tåsentunellen Vestgående Løp,VEHICLE,Oslo,Oslo,R,RV150 S1D1 m7520,59.951217,10.74056
26351B803041,PUDDEFJORDSBRUA NORDVEST SYKKEL,BICYCLE,Bergen,Vestland,R,RV555 S1D100 m130,60.38595,5.319427
24330V320678,Forus Gamleveien,VEHICLE,Sandnes,Rogaland,F,FV4536 S1D1 m1663,58.885742,5.742681
94272V249076,Reknes,VEHICLE,Molde,Møre og Romsdal,F,FV662 S1D1 m2203,62.734092,7.14504
50073V249449,Kranaveien,VEHICLE,Kristiansund,Møre og Romsdal,F,FV539 S1D1 m615,63.120257,7.72841
31958V1125796,Kraftforsyningen,VEHICLE,Tromsø,Troms og Finnmark,E,EV8 S2D1 m8464,69.657706,19.01207
90514V885831,NORDMELA,VEHICLE,Andøy,Nordland,F,FV7698 S1D1 m23602,69.128165,15.66431
72438V180781,RASTEPLASS NY E16,VEHICLE,Hole,Viken,E,EV16 S47D40 m5633,60.021737,10.267831
17157V384339,KRONBORG NORD,VEHICLE,Sunnfjord,Vestland,F,FV600 S1D1 m245,61.449417,5.887095
